1,27,27,3,conflict reading,formal trial,reading,+,gift,Horses,can,perform a,number of,mental,challenges,that include,food,procurement,and,identification,of individuals,within,a social,system.,How well did you focus on the reading task?,How well did you comprehend this sentence?,How familiar were you with the reading content?,11,249.56052049999994,1.61,251.1647370999999,2,253.1646459000001,1,254.1657256000001,254.77009750000002,255.36595650000004,255.9712674,256.5699101,257.16593869999997,257.7688992000001,258.3672925999999,258.97027219999995,259.5678097,260.16608900000006,260.76999049999995,261.3670972,261.97151110000004,262.5686098000001,0.6,263.1663572,1.13,264.2921927,268.3317753000001,4,4.039,268.33254480000005,272.3593283,4,4.026,272.3600928000001,276.39622729999996,4,4.035,,,,,,
1,53,53,28,conflict recall,formal trial,memory recall,+,ticket,Many,lakes are,artificial,and,constructed for,industrial or,agricultural,"use,",such as,electric,power,generation,or domestic,water,supply.,How well did you focus on the memory recall task?,How vivid was your memory?,How similar was it to your previously generated memory?,12,276.42888429999994,2.63,279.05522999999994,2,281.05479620000006,1,282.05432040000005,282.6594884000001,283.2566999999999,283.8540823000001,284.45819460000007,285.05531910000013,285.6584074,286.25668670000005,286.85281120000013,287.4578386999999,288.05560719999994,288.65962850000005,289.25604640000006,289.85319060000006,290.4580085,0.6,291.0556429999999,1.42,292.4705549,296.49889170000006,4,4.027,296.4996699000001,300.52758259999996,4,4.027,300.528552,304.5556772,4,4.026,,,,,,
1,50,50,26,conflict recall,formal trial,memory recall,+,coffee,A halved,lemon,dipped in,salt or,baking,powder,is,used to,brighten,copper,"cookware,",as,the acid,dissolves,the tarnish.,How well did you focus on the memory recall task?,How vivid was your memory?,How similar was it to your previously generated memory?,13,304.5894336000001,1.75,306.3405497000001,2,308.34038250000003,1,309.3395114,309.9417321000001,310.53383150000013,311.13946269999997,311.73531449999996,312.34065740000005,312.93659649999995,313.5349827,314.1403273000001,314.73541360000013,315.3395221999999,315.9366617999999,316.5349880000001,317.13818420000007,317.73553749999996,0.6,318.3395045,2.02,320.35110540000005,324.38155170000005,4,4.029,324.38247580000007,328.40990149999993,4,4.027,328.41068169999994,332.45150420000004,4,4.04,,,,,,
1,101,,,letter string,formal trial,xxxxxxxx,+,xxxxx,xxxxxxx,xxx xx,xxxxxx,xxxxxx xx,xxxxx,xxxxxx,xx,xxxxxxx,xx xx,xxxxx,xxx,xxxxxxxx,xxxxxxxx,xxxxxxx,xxxxxxx,,,,14,332.47191290000023,1.81,334.2785848000001,2,336.2786838999998,1,337.2779155999999,337.8813068000002,338.4791243000002,339.0770586000001,339.6799314000002,340.27756569999997,340.88199659999987,341.48069929999997,342.0777062999998,342.68113400000016,343.2783224000002,343.8819335999999,344.47903900000006,345.07844580000005,345.6813502000002,0.6,,,,,,,,,,,,,,,,,,,,
1,1,1,,pure reading ,formal trial,reading,+,xxxx,Posters,are also,used for,reproductions,of,"artwork,",particularly,famous,"works,",and are,low-cost,compared,to the,original,artwork.,How well did you focus on the reading task?,How well did you comprehend this sentence?,How familiar were you with the reading content?,15,345.9235964000002,1.23,347.1539316000001,2,349.15403820000006,1,350.15364410000007,350.7513019999999,351.34730909999985,351.9521837,352.54858249999984,353.15411610000024,353.7501983999998,354.3474021999998,354.95151809999993,355.54888800000003,356.1539366999998,356.7512691999998,357.3473646,357.95185270000025,358.5501809,0.6,359.1539258999999,2.88,362.02526620000003,366.04219739999985,4,4.016,366.0430340999999,370.0646776000001,4,4.021,370.0654605000002,374.10045430000014,4,4.034,,,,,,
1,75,,51,pure recall,formal trial,memory recall,+,tree,xxxx xxx,xxxxxxx,xxxx xxx xx,xxxxxxxxxxx,xxxxxx,xxxxxx,xxxxxx xxx,xxxxxx,xxxxxxxx,xxxxx,xxxxxx,xxxxxxx xx,xxxxxxxxx,xxxxxx,xxx xxxxxx,How well did you focus on the memory recall task?,How vivid was your memory?,How similar was it to your previously generated memory?,16,374.13577839999994,1.15,375.2869309,2,377.28570939999986,1,378.28568800000016,378.88308900000015,379.47986259999993,380.08441130000006,380.68146330000013,381.2849226999999,381.88216639999996,382.47974180000006,383.0839618000002,383.6826959000002,384.2854570000002,384.8828853000002,385.47997250000003,386.0856540000002,386.6827550999999,0.6,387.2869693,1.24,388.51744840000015,392.5423524,4,4.024,392.54304960000013,396.5567140999999,4,4.013,396.55746729999987,400.59358480000014,4,4.035,,,,,,
1,76,,52,pure recall,formal trial,memory recall,+,fireplace,xxxxx,xxxxxxxx,xxx xxxx,xxxxxx,xxx,xxxx,xxxx,xxx xxxxx,xx,xxxxxxx,xx xxxx,xxxxxx,xx xxxxx,xxxx,xx xxxx,How well did you focus on the memory recall task?,How vivid was your memory?,How similar was it to your previously generated memory?,17,400.62617350000005,2.2,402.8207269000002,2,404.82210740000005,1,405.8230990999998,406.4252100000001,407.0233264000001,407.6265068,408.2247444000002,408.8208738000001,409.42515530000014,410.02245019999987,410.6272584000001,411.2246716000002,411.8207242000001,412.4261202,413.0223444999999,413.62745100000006,414.2249697,0.6,414.82211110000003,2.09,416.9078452000001,420.9337207000001,4,4.025,420.93454959999985,424.9542167000002,4,4.019,424.9549800000002,428.98804829999995,4,4.032,,,,,,
1,70,70,46,conflict recall,catch trial,memory recall,+,lime,The Oxford,English,Dictionary,remains,the most,comprehensive,and trusted,English,language,"dictionary,",with,revisions,and updates,added every,three months.,How well did you focus on the memory recall task?,How vivid was your memory?,How similar was it to your previously generated memory?,18,429.0228448999999,1.22,430.2393565,2,432.2380329,1,433.23911599999997,433.8434628000002,434.44098959999997,435.04236939999987,435.64455169999997,436.23915969999985,436.84236380000016,437.4395115,438.03661590000024,438.64177589999986,439.2392751,439.8424099000001,440.4395182999999,441.03674579999984,441.6409003000001,0.6,442.2391541999998,2.13,444.36451569999986,448.3912492000002,4,4.026,448.3919091,452.42212810000024,4,4.03,452.4229306,456.4410691999999,4,4.017,remains,,,,,
1,97,,,letter string,formal trial,xxxxxxxx,+,xxxx,xxxxxxx,xxxxx xxxx,xxxxxxx,xxxxxxxxx,xxxx xxx,xxxxxxxxx,xxxxxxxx,xx xxxx,xxxxx,xxx,xxxxxxx,xxxxxxxxxx,xxxxxxxxxx,xxx xxxxxx,xxxxxxx,,,,19,456.46085530000005,2.89,459.3500216,2,461.3496834,1,462.35005890000025,462.9469440999999,463.5510904999999,464.14845089999994,464.7466909000002,465.34981859999994,465.9471520999998,466.5512086000001,467.1485544999998,467.74570329999983,468.34991019999984,468.9471314,469.55259120000005,470.1485991000002,470.7469481999999,0.6,,,,,,,,,,,,,,,,,,,,
1,25,25,2,conflict reading,formal trial,reading,+,party,Windows,often have,movable,coverings,such as,blinds or,curtains,to keep,light,"out,",provide,additional,"insulation,",and ensure,privacy.,How well did you focus on the reading task?,How well did you comprehend this sentence?,How familiar were you with the reading content?,20,470.95432700000015,2.49,473.44226619999995,2,475.44215340000005,1,476.44412420000003,477.04619800000023,477.6478064999999,478.2391291000001,478.8441067000001,479.4405825000001,480.0446330000002,480.6431448000001,481.24020380000024,481.84580029999984,482.44052620000025,483.0449593999999,483.6434499999998,484.24003229999994,484.84414040000024,0.6,485.4414128000001,2.97,488.4059982000001,492.4351806000002,4,4.028,492.4360214999999,496.4618646000001,4,4.025,496.46316060000004,500.4896001999998,4,4.025,,,,,,
Block,Number,reading subset,recall subset,condition,trial type,task,fixa,clue,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,Question1,Question2,Question3,trial_pres_num,fixa1_onset,fixa1_durat,clue_onset,clue_durat,task_onset,task_durat,word1_onset,word2_onset,word3_onset,word4_onset,word5_onset,word6_onset,word7_onset,word8_onset,word9_onset,word10_onset,word11_onset,word12_onset,word13_onset,word14_onset,word15_onset,word_time,fixa2_onset,fixa2_durat,question1_onset,question1_offset,rating1,rating1_RT,question2_onset,question2_offset,rating2,rating2_RT,question3_onset,question3_offset,rating3,rating3_RT,ori_press_word,press_word,press_word_offset,RT,correct,KeyPress
1,2,2,,pure reading ,formal trial,reading,+,xxxxx,Emotions,are,thought,to result,from,evolution,because,they,provided,good,solutions to,the problems,that our,ancestors,faced.,How well did you focus on the reading task?,How well did you comprehend this sentence?,How familiar were you with the reading content?,1,0.0434751000138931,2.15,2.1948351999744773,2,4.19482999999309,1,5.195128799998201,5.792659699975047,6.3894158999901265,6.993766099971253,7.590710100019351,8.195782899972983,8.792882399982773,9.389435799967032,9.993863700015936,10.590744699991774,11.188662700005807,11.792352499964181,12.391658300010022,12.993797199975234,13.591518500004895,0.6,14.188778800016735,2.93,17.115147200005595,20.59078640001826,3,3.466,21.11514700000407,22.368655300000682,5,1.244,25.11514629999874,29.147123100003228,4,4.031,,,,,,
Block,Number,reading subset,recall subset,condition,trial type,task,fixa,clue,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,Question1,Question2,Question3,trial_pres_num,fixa1_onset,fixa1_durat,clue_onset,clue_durat,task_onset,task_durat,word1_onset,word2_onset,word3_onset,word4_onset,word5_onset,word6_onset,word7_onset,word8_onset,word9_onset,word10_onset,word11_onset,word12_onset,word13_onset,word14_onset,word15_onset,word_time,fixa2_onset,fixa2_durat,question1_onset,question1_offset,rating1,rating1_RT,question2_onset,question2_offset,rating2,rating2_RT,question3_onset,question3_offset,rating3,rating3_RT,ori_press_word,press_word,press_word_offset,RT,correct,KeyPress
Block,Number,reading subset,recall subset,condition,trial type,task,fixa,clue,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,Question1,Question2,Question3,trial_pres_num,fixa1_onset,fixa1_durat,clue_onset,clue_durat,task_onset,task_durat,word1_onset,word2_onset,word3_onset,word4_onset,word5_onset,word6_onset,word7_onset,word8_onset,word9_onset,word10_onset,word11_onset,word12_onset,word13_onset,word14_onset,word15_onset,word_time,fixa2_onset,fixa2_durat,question1_onset,question1_offset,rating1,rating1_RT,question2_onset,question2_offset,rating2,rating2_RT,question3_onset,question3_offset,rating3,rating3_RT,ori_press_word,press_word,press_word_offset,RT,correct,KeyPress
Block,Number,reading subset,recall subset,condition,trial type,task,fixa,clue,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,Question1,Question2,Question3,trial_pres_num,fixa1_onset,fixa1_durat,clue_onset,clue_durat,task_onset,task_durat,word1_onset,word2_onset,word3_onset,word4_onset,word5_onset,word6_onset,word7_onset,word8_onset,word9_onset,word10_onset,word11_onset,word12_onset,word13_onset,word14_onset,word15_onset,word_time,fixa2_onset,fixa2_durat,question1_onset,question1_offset,rating1,rating1_RT,question2_onset,question2_offset,rating2,rating2_RT,question3_onset,question3_offset,rating3,rating3_RT,ori_press_word,press_word,press_word_offset,RT,correct,KeyPress
Block,Number,reading subset,recall subset,condition,trial type,task,fixa,clue,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,Question1,Question2,Question3,trial_pres_num,fixa1_onset,fixa1_durat,clue_onset,clue_durat,task_onset,task_durat,word1_onset,word2_onset,word3_onset,word4_onset,word5_onset,word6_onset,word7_onset,word8_onset,word9_onset,word10_onset,word11_onset,word12_onset,word13_onset,word14_onset,word15_onset,word_time,fixa2_onset,fixa2_durat,question1_onset,question1_offset,rating1,rating1_RT,question2_onset,question2_offset,rating2,rating2_RT,question3_onset,question3_offset,rating3,rating3_RT,ori_press_word,press_word,press_word_offset,RT,correct,KeyPress
Block,Number,reading subset,recall subset,condition,trial type,task,fixa,clue,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,Question1,Question2,Question3,trial_pres_num,fixa1_onset,fixa1_durat,clue_onset,clue_durat,task_onset,task_durat,word1_onset,word2_onset,word3_onset,word4_onset,word5_onset,word6_onset,word7_onset,word8_onset,word9_onset,word10_onset,word11_onset,word12_onset,word13_onset,word14_onset,word15_onset,word_time,fixa2_onset,fixa2_durat,question1_onset,question1_offset,rating1,rating1_RT,question2_onset,question2_offset,rating2,rating2_RT,question3_onset,question3_offset,rating3,rating3_RT,ori_press_word,press_word,press_word_offset,RT,correct,KeyPress
Block,Number,reading subset,recall subset,condition,trial type,task,fixa,clue,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,Question1,Question2,Question3,trial_pres_num,fixa1_onset,fixa1_durat,clue_onset,clue_durat,task_onset,task_durat,word1_onset,word2_onset,word3_onset,word4_onset,word5_onset,word6_onset,word7_onset,word8_onset,word9_onset,word10_onset,word11_onset,word12_onset,word13_onset,word14_onset,word15_onset,word_time,fixa2_onset,fixa2_durat,question1_onset,question1_offset,rating1,rating1_RT,question2_onset,question2_offset,rating2,rating2_RT,question3_onset,question3_offset,rating3,rating3_RT,ori_press_word,press_word,press_word_offset,RT,correct,KeyPress
Block,Number,reading subset,recall subset,condition,trial type,task,fixa,clue,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,Question1,Question2,Question3,trial_pres_num,fixa1_onset,fixa1_durat,clue_onset,clue_durat,task_onset,task_durat,word1_onset,word2_onset,word3_onset,word4_onset,word5_onset,word6_onset,word7_onset,word8_onset,word9_onset,word10_onset,word11_onset,word12_onset,word13_onset,word14_onset,word15_onset,word_time,fixa2_onset,fixa2_durat,question1_onset,question1_offset,rating1,rating1_RT,question2_onset,question2_offset,rating2,rating2_RT,question3_onset,question3_offset,rating3,rating3_RT,ori_press_word,press_word,press_word_offset,RT,correct,KeyPress
